ID,Feature_Alpha,Feature_Beta,Feature_Gamma,Feature_Delta,Feature_Epsilon,Feature_Zeta,Feature_Eta,Feature_Theta,Target_Value
12928,3.4821,33.0,5.126614987080103,1.0852713178294573,1119.0,2.891472868217054,33.8,-117.96,2.313
15130,33.393,540.0,4.256997455470738,0.9592875318066157,6.983789965258135,2.7430025445292623,37.76,-122.5,2.723
5454,3.4732,52.0,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,37.89,-122.29,2.462
6478,52.23,396.0,5.584126984126984,0.9873015873015873,6.8501261661455,2.9936507936507937,34.2,-118.57,2.092
1059,18.564,444.0,3.814814814814815,1.0507544581618655,7.8582541821860294,3.5473251028806585,34.03,-118.3,1.875
10640,43.513000000000005,144.0,6.184840425531915,1.0658244680851063,8.312626025674962,2.708776595744681,33.07,-117.14,1.996
2142,63.719,312.0,6.972151898734177,1.0177215189873419,7.029087564149662,2.8556962025316457,37.6,-122.41,4.669
15427,69.021,396.0,5.520775623268698,1.0277008310249307,6.823286122355687,2.542936288088643,33.87,-118.38,3.376
11560,2.3187,34.0,5.184729064039409,1.0935960591133005,780.0,1.9211822660098523,32.85,-117.27,4.889
14192,14.2959,52.0,8.172727272727272,0.8727272727272727,304.0,2.7636363636363637,37.79,-122.46,5.00001
19417,4.0357,17.0,6.472843450479234,1.0798722044728435,873.0,2.7891373801916934,40.74,-124.17,1.289
3348,58.66,624.0,5.19971870604782,1.1772151898734178,7.277247726631484,2.0337552742616034,37.8,-122.41,5.00001
7347,12.446,324.0,4.1477272727272725,1.1856060606060606,7.478169694159785,3.3484848484848486,34.02,-118.3,1.038
7576,4.1111,36.0,6.103286384976526,1.0352112676056338,1246.0,2.924882629107981,34.19,-118.56,2.156
11945,5.1008,47.0,5.338144329896907,0.9587628865979382,1284.0,2.647422680412371,34.17,-118.32,2.471
7373,2.6033,22.0,4.055194805194805,1.0876623376623376,699.0,2.2694805194805197,38.34,-122.71,1.216
3094,75.0,348.0,8.160668380462726,1.1028277634961439,7.804251383528112,3.1491002570694087,37.89,-122.02,3.562
11283,3.5536,19.0,5.742599742599743,1.0656370656370657,2229.0,2.8687258687258685,40.36,-120.71,1.057
20569,28.352,240.0,4.502688172043011,1.1169354838709677,7.504942068396171,2.4408602150537635,34.14,-118.01,1.617
18622,2.2543,29.0,3.136729222520107,0.9892761394101877,1398.0,3.74798927613941,33.78,-118.19,1.563
7103,3.7237,15.0,4.695906432748538,1.0964912280701755,784.0,2.2923976608187133,32.8,-117.13,1.083
2878,15.713999999999999,372.0,4.639908256880734,1.0756880733944953,6.97914527506881,2.4610091743119265,39.5,-121.57,0.561
20548,3.8462,49.0,5.3651226158038146,1.0272479564032697,977.0,2.662125340599455,34.18,-118.33,2.313
7933,89.565,420.0,6.66554054054054,1.1216216216216217,7.1372784372603855,4.246621621621622,34.07,-118.44,5.00001
11931,17.891,456.0,5.268361581920904,1.0847457627118644,6.959398512133975,2.9717514124293785,38.54,-121.45,0.605
20334,2.2647,25.0,4.392628205128205,0.9983974358974359,2272.0,3.641025641025641,34.4,-119.88,2.167
14989,19.375,624.0,2.9270833333333335,1.0729166666666667,6.154858094016418,4.895833333333333,34.02,-118.28,0.388
8211,1.7411,17.0,4.223577235772358,1.0406504065040652,728.0,2.959349593495935,32.85,-115.57,0.635
20574,150.0,228.0,7.626262626262626,0.9393939393939394,5.5909869805108565,2.696969696969697,37.25,-121.98,5.00001
14832,40.159000000000006,216.0,5.523489932885906,1.1369127516778523,7.617267813628347,2.7275167785234897,32.86,-116.62,1.691
1731,4.6591,15.0,3.445945945945946,0.8513513513513513,138.0,1.864864864864865,37.4,-122.11,1.75
19089,53.812,120.0,5.316037735849057,1.1462264150943395,7.368339686311381,2.490566037735849,33.84,-117.87,2.354
17208,5.6413,35.0,5.361702127659575,0.9281914893617021,1023.0,2.720744680851064,37.44,-122.11,3.766
17009,2.4183,7.0,4.582926829268293,1.0829268292682928,1065.0,2.597560975609756,39.16,-121.63,1.038
8676,7.3658,14.0,7.010324483775811,1.0044247787610618,2138.0,3.1533923303834808,33.88,-117.85,2.885
11364,6.5954,17.0,7.683018867924528,1.0264150943396226,713.0,2.690566037735849,33.44,-117.61,3.462
8975,63.324999999999996,228.0,6.748502994011976,1.0179640718562875,6.251903883165888,3.1017964071856285,37.74,-121.95,2.5
13155,2.1179,18.0,4.107583774250441,1.0229276895943562,1538.0,2.7125220458553794,32.59,-117.11,1.531
14053,5.5429,16.0,6.214421252371917,1.0037950664136623,1863.0,3.5351043643263758,37.38,-121.87,2.691
2721,1.7427,32.0,4.757575757575758,1.0171277997364954,2060.0,2.7140974967061924,40.69,-122.36,0.606
5313,57.121,324.0,6.335347432024169,0.9818731117824774,7.1049654482698426,3.676737160120846,33.73,-117.97,2.225
8986,4.2472,36.0,5.632768361581921,1.0338983050847457,1793.0,2.5324858757062145,37.7,-122.54,2.925
452,21.6,348.0,4.958456973293768,1.0919881305637982,6.71174039505618,2.43620178041543,35.04,-118.15,0.568
2922,6.1463,6.0,7.181262729124236,1.1384928716904277,1378.0,2.8065173116089612,37.3,-121.76,3.355
14656,42.916999999999994,444.0,5.14859437751004,0.9799196787148594,6.748759547491679,3.4216867469879517,33.93,-118.31,1.279
17063,30.938,84.0,4.966580976863753,1.077120822622108,6.922643891475888,2.6066838046272496,36.79,-119.87,0.767
14784,4.1429,52.0,5.377155172413793,1.0581896551724137,1058.0,2.2801724137931036,37.88,-122.28,2.596
6023,3.0122,16.0,4.7981330221703615,1.0268378063010501,2821.0,3.29171528588098,33.93,-117.46,1.147
19140,29.167,288.0,4.766718506998445,1.0567651632970452,7.467942332285852,1.3608087091757388,37.87,-122.08,1.027
5955,2.5625,52.0,6.268817204301075,1.2258064516129032,310.0,3.3333333333333335,37.96,-121.27,0.542
16465,29.063,396.0,5.252918287937743,1.0311284046692606,7.132497551660044,4.867704280155642,34.08,-117.73,1.152
16843,4.5,24.0,5.6282306163021865,0.9980119284294234,1462.0,2.9065606361829026,38.28,-122.26,1.583
7545,10.1299,25.0,8.23963133640553,0.9354838709677419,676.0,3.1152073732718892,33.84,-117.82,4.543
6139,1.7054,39.0,3.9008264462809916,1.0033057851239668,2047.0,3.3834710743801653,37.63,-120.97,0.588
16105,30.909,360.0,5.503171247357294,1.0718816067653276,7.307872780763706,3.1522198731501057,37.18,-121.06,1.234
7314,3.3333,16.0,19.119565217391305,3.8768115942028984,657.0,2.380434782608696,33.83,-116.75,1.434
5211,48.358999999999995,216.0,6.557591623036649,0.9842931937172775,7.0587581525186645,3.0418848167539267,34.87,-120.42,1.957
13638,40.833000000000006,240.0,6.025301204819277,1.0,7.754052639035757,2.8072289156626504,38.64,-121.3,1.6
20426,63.144,336.0,6.921190893169878,1.0367775831873904,7.293017679772782,2.5726795096322244,35.28,-120.62,3.288
13924,28.797,396.0,3.5779220779220777,1.0541125541125542,7.814399633804487,2.6785714285714284,34.01,-118.41,2.853
15445,50.941,36.0,6.998985801217039,1.1379310344827587,8.561592778712923,2.650101419878296,36.87,-119.75,1.437
9874,54.872,84.0,6.774685222001326,0.9880715705765407,8.55756708555451,3.4493041749502984,33.91,-117.59,2.034
8796,2.3578,31.0,5.29038854805726,1.0858895705521472,1227.0,2.5092024539877302,34.1,-117.36,0.886
7954,36.641,204.0,5.577142857142857,1.1542857142857144,6.238324625039508,2.92,40.85,-121.07,0.808
3937,3.7655,26.0,4.3524945770065075,1.0683297180043383,2442.0,2.648590021691974,33.82,-117.97,1.977
20006,1.9671,41.0,4.287394957983193,0.9983193277310924,1342.0,2.2554621848739496,35.36,-119.03,0.768
542,62.953,312.0,6.823899371069182,1.0911949685534592,6.745236349484363,2.669811320754717,37.92,-122.49,3.862
14074,31.484,204.0,4.486280487804878,1.1722560975609757,7.180069874302796,2.0,34.16,-118.26,1.875
15475,2.325,52.0,4.4731457800511505,1.0792838874680306,837.0,2.1406649616368285,39.22,-121.06,1.097
6144,2.1571,47.0,4.446428571428571,1.1091269841269842,1775.0,3.5218253968253967,34.03,-118.3,1.479
14765,34.186,72.0,5.66256157635468,1.0270935960591132,7.848543482456679,3.1539408866995076,38.53,-121.99,1.273
9161,3.2434,42.0,5.401503759398496,1.0571428571428572,1625.0,2.443609022556391,37.67,-122.13,1.799
10056,55.248,180.0,5.5590778097982705,0.9942363112391931,7.428927194802272,4.85014409221902,37.3,-121.81,2.356
11203,36.522999999999996,336.0,5.551546391752577,1.0618556701030928,7.643482907077201,2.6881443298969074,38.02,-122.1,1.597
1034,50.476,384.0,3.7664670658682633,0.9970059880239521,6.470799503782602,1.9311377245508983,33.73,-118.11,5.00001
12163,3.175,27.0,4.791044776119403,0.9552238805970149,214.0,3.1940298507462686,34.0,-117.34,1.016
5624,4.45,31.0,5.154377880184332,0.9930875576036866,1135.0,2.6152073732718892,33.94,-117.95,2.679
5156,3.6875,38.0,6.753387533875339,1.032520325203252,1003.0,2.7181571815718155,34.04,-117.18,1.528
7642,5.565,17.0,7.577142857142857,0.9771428571428571,1199.0,3.4257142857142857,38.22,-122.63,2.671
6348,3.5833,45.0,5.424418604651163,0.997093023255814,919.0,2.671511627906977,33.86,-118.13,2.002
19002,1.4891,41.0,4.551851851851852,1.1185185185185185,994.0,3.6814814814814816,34.11,-117.32,0.673
2078,31.373,624.0,4.627450980392157,1.1200980392156863,6.7226297948554485,2.034313725490196,38.05,-122.16,1.851
232,48.929,420.0,5.6382352941176475,0.9235294117647059,6.927557906278317,2.9970588235294118,34.23,-118.58,2.349
16520,31.852999999999998,192.0,4.636363636363637,1.0397387044093631,8.413830678421084,2.4540010887316277,38.27,-122.04,1.296
2851,42.188,240.0,4.552878179384203,1.0281124497991967,7.311886164077165,2.004016064257028,37.38,-122.06,5.00001
3923,20.789,408.0,4.216374269005848,0.9649122807017544,6.495265555937008,3.865497076023392,33.94,-118.27,0.924
5408,18.984,228.0,4.306513409961686,1.1111111111111112,6.395261598115449,2.2911877394636013,35.65,-117.81,0.543
2386,22.5,372.0,3.5585585585585586,1.0855855855855856,6.999422467507961,4.9324324324324325,34.28,-119.14,0.75
19406,2.09,34.0,3.7880794701986753,0.9768211920529801,1271.0,4.208609271523179,32.69,-117.11,0.918
1589,7.9611,31.0,6.147058823529412,1.0336134453781514,1149.0,2.4138655462184873,33.89,-118.4,5.00001
19283,3.8081,25.0,5.1837160751565765,1.1837160751565763,1941.0,2.0260960334029225,34.17,-118.44,2.867
5199,30.625,564.0,5.470113085621971,1.0710823909531502,7.113956109566034,1.9838449111470113,37.98,-121.31,1.415
16786,41.429,468.0,4.732793522267206,0.979757085020243,6.418364935936212,2.477732793522267,34.19,-118.41,2.0
13685,4.0431,9.0,5.740816326530612,1.0040816326530613,1144.0,2.3346938775510204,34.96,-120.38,2.268
366,25.35,516.0,4.861538461538461,1.05,6.416732282512326,2.35,39.21,-121.05,1.171
18529,5.8964,36.0,5.932489451476793,0.9451476793248945,598.0,2.523206751054852,37.51,-122.27,4.148
1897,25.781,564.0,5.170731707317073,1.0682926829268293,6.208590026096629,2.419512195121951,37.97,-120.38,1.048
7007,13.979999999999999,168.0,5.654223968565815,1.2121807465618861,6.919683849847411,1.9862475442043221,37.51,-119.99,1.038
18868,2.7436,27.0,4.159169550173011,1.0602076124567474,3620.0,2.5051903114186853,34.1,-118.09,2.017
20255,2.851,18.0,3.5619335347432024,0.9788519637462235,1296.0,3.915407854984894,34.09,-117.95,1.406
10952,26.042,552.0,4.489563567362429,1.0910815939278937,7.4073177104694174,3.1252371916508537,37.79,-122.22,1.247
14807,3.5588,37.0,4.267515923566879,1.0254777070063694,621.0,1.9777070063694266,37.97,-122.53,2.688
1382,22.339000000000002,540.0,4.712025316455696,1.0727848101265822,6.674561391814426,2.5031645569620253,33.99,-118.31,1.048
9323,4.7703,52.0,5.070904645476773,0.980440097799511,1136.0,2.7775061124694376,37.75,-122.48,3.31
17240,45.144000000000005,420.0,5.975384615384615,1.0215384615384615,7.028201432058005,3.4676923076923076,33.9,-118.0,2.063
12473,34.492,408.0,5.787790697674419,1.0116279069767442,6.690842277418564,2.3372093023255816,39.12,-121.63,0.988
16180,23.0,300.0,5.828178694158075,0.9587628865979382,6.813444599510896,3.1237113402061856,36.25,-119.4,1.328
5170,5.0653,35.0,5.602836879432624,0.9432624113475178,926.0,3.2836879432624113,33.93,-118.31,1.58
14740,34.471,312.0,5.599520383693045,0.9904076738609112,6.8885724595653635,2.3501199040767387,38.0,-122.28,1.789
8595,2.5122,45.0,4.75,1.06198347107438,1437.0,2.96900826446281,37.76,-122.16,0.955
7651,41.679,492.0,6.617486338797814,1.3715846994535519,6.82001636467413,2.5,37.05,-122.05,2.013
20170,4.575,16.0,4.690987124463519,1.0965665236051503,908.0,1.9484978540772533,33.77,-117.85,2.25
19218,17.969,228.0,4.655367231638418,1.03954802259887,6.324358962381311,1.573446327683616,36.81,-119.71,0.728
7631,41.57600000000001,228.0,5.788235294117647,0.9529411764705882,7.111512116496157,2.8823529411764706,37.4,-118.43,1.415
14088,5.5,16.0,5.097323600973236,1.094890510948905,963.0,2.343065693430657,33.66,-117.94,2.241
18398,53.888999999999996,396.0,6.078880407124682,1.0432569974554708,7.114769448366463,3.127226463104326,33.86,-118.11,2.349
5213,47.708000000000006,624.0,6.727699530516432,1.0751173708920188,6.418364935936212,2.8732394366197185,37.81,-122.23,3.147
13878,35.393,180.0,5.460504201680672,1.030252100840336,7.358830898342354,2.6369747899159663,37.35,-120.59,0.88
1640,1.645,10.0,4.561752988047809,1.1673306772908367,726.0,2.8924302788844622,34.13,-117.23,0.687
6532,46.5,516.0,7.126279863481229,1.2935153583617747,6.582025138892826,2.460750853242321,38.56,-122.59,2.45
133,37.202,360.0,4.802536231884058,1.036231884057971,8.086410275323782,5.885869565217392,33.73,-117.86,1.821
2563,125.91499999999999,96.0,10.511627906976743,1.186046511627907,4.948759890378168,3.255813953488372,37.74,-121.92,4.324
14933,40.801,324.0,5.126516464471404,1.1351819757365684,7.1592919047975645,2.2270363951473136,37.52,-122.28,3.978
8025,67.957,120.0,6.575989782886334,1.086845466155811,7.686162303492906,2.7803320561941254,33.13,-116.97,2.875
3942,2.7917,41.0,4.732258064516129,1.0580645161290323,673.0,2.170967741935484,37.64,-120.96,0.907
3555,2.5536,25.0,4.510791366906475,1.038369304556355,1337.0,3.2062350119904077,34.06,-117.69,1.44
13859,4.0,13.0,6.40952380952381,1.119047619047619,1302.0,3.1,38.71,-120.87,1.674
7035,4.8958,17.0,7.348314606741573,1.0898876404494382,825.0,3.0898876404494384,37.91,-121.7,1.871
14362,58.98,216.0,6.129824561403509,1.1122807017543859,6.962243464266207,3.7017543859649122,37.23,-121.78,2.291
2136,26.25,480.0,4.192592592592592,1.0641975308641975,7.155396301896734,3.1604938271604937,33.98,-118.18,2.063
8420,38.816,396.0,6.161885245901639,1.0204918032786885,7.133295954896068,2.5655737704918034,34.05,-117.19,1.346
13936,35.521,96.0,5.292527821939586,1.1971383147853736,7.180069874302796,2.0858505564387917,33.6,-117.71,2.298
10771,3.1149,45.0,3.715025906735751,1.1105354058721935,1047.0,1.8082901554404145,33.77,-118.17,2.188
5364,103.942,468.0,8.089285714285714,0.9732142857142857,5.869296913133774,3.1517857142857144,37.46,-122.15,5.00001
6966,69.612,288.0,8.307053941908714,1.049792531120332,6.710523109452428,3.4024896265560165,33.89,-117.86,2.745
15787,2.2333,36.0,5.952941176470588,1.1254901960784314,749.0,2.937254901960784,36.32,-119.63,0.61
3898,3.3799,6.0,10.860423232778029,2.0360198108959926,4176.0,1.880234128770824,33.78,-116.36,2.393
17246,67.703,516.0,6.169533169533169,1.1203931203931203,6.695798917058491,1.9852579852579852,34.07,-118.46,5.00001
12472,2.175,47.0,4.373271889400922,0.967741935483871,574.0,2.6451612903225805,33.98,-118.32,1.147
5647,23.578000000000003,492.0,5.455598455598456,1.0077220077220077,6.976348070447749,4.1312741312741315,32.8,-117.15,1.667
6259,23.804,444.0,6.238970588235294,1.2279411764705883,6.608000625296087,2.7205882352941178,34.64,-120.46,1.48
7093,16.081,420.0,3.354131534569983,1.069139966273187,7.011213987350367,1.8684654300168635,34.09,-118.35,2.889
9671,4.125,35.0,5.754414125200642,1.0770465489566614,1401.0,2.248796147672552,34.16,-118.07,3.3
16527,2.3224,18.0,3.7112375533428166,1.0256045519203414,2221.0,3.159317211948791,34.06,-118.11,1.923
17248,3.2793,37.0,4.526011560693641,1.083815028901734,1223.0,3.5346820809248554,37.35,-121.87,1.745
15307,2.125,41.0,4.782608695652174,1.1014492753623188,776.0,3.748792270531401,33.89,-118.22,1.202
12781,5.1171,36.0,6.6454545454545455,1.059090909090909,664.0,3.018181818181818,33.83,-118.11,2.253
15248,2.0162,28.0,3.6154639175257732,0.9989690721649485,3740.0,3.8556701030927836,33.96,-118.19,1.42
7080,16.776,384.0,3.8217391304347825,1.117391304347826,6.964135612418245,4.595652173913043,33.97,-118.25,1.148
6396,31.912,300.0,5.942222222222222,0.9733333333333334,6.51025834052315,2.982222222222222,34.62,-120.18,2.264
20064,44.766000000000005,60.0,7.013544018058691,1.0767494356659142,7.346010209913293,3.4966139954853275,37.79,-121.22,1.694
1960,35.313,180.0,4.516913319238901,1.0496828752642706,7.741099090035366,2.431289640591966,33.78,-117.99,2.13
7081,4.4107,23.0,5.60699865410498,1.0174966352624495,2082.0,2.8021534320323016,34.42,-118.49,2.134
12106,32.823,204.0,4.4634464751958225,1.216710182767624,7.8083230503910555,3.2114882506527413,33.83,-117.98,2.285
10336,32.120000000000005,372.0,5.1732776617954075,0.9686847599164927,7.205635176410364,2.8100208768267225,34.83,-114.61,0.704
2865,35.272,432.0,5.09556313993174,1.0784982935153584,6.897704943128636,3.3754266211604094,34.03,-118.11,2.137
19396,84.471,192.0,7.934426229508197,0.9953161592505855,7.241366283322318,3.2669789227166275,33.63,-117.65,3.513
15637,48.036,432.0,5.644628099173554,0.9201101928374655,7.00850518208228,3.044077134986226,33.95,-118.11,2.613
1812,38.194,408.0,5.034129692832765,1.0887372013651877,6.54965074223381,2.3822525597269624,33.93,-117.94,1.86
10679,54.227999999999994,288.0,5.391752577319588,0.9628865979381444,8.241703159729818,3.9123711340206184,37.39,-121.95,2.641
10396,28.542,624.0,5.457831325301205,0.9939759036144579,5.552959584921617,1.5481927710843373,38.56,-121.44,1.394
2666,44.375,156.0,4.548387096774194,0.9612903225806452,6.577861357721047,4.632258064516129,32.69,-117.06,1.549
16511,0.9218,21.0,2.045662100456621,1.0342465753424657,735.0,1.678082191780822,37.82,-122.27,1.719
13595,3.212,13.0,5.660194174757281,1.0728155339805825,1412.0,2.284789644012945,33.04,-117.24,1.476
19742,10.9601,24.0,8.321808510638299,1.3337765957446808,1730.0,2.300531914893617,33.56,-117.81,5.00001
7235,4.4,52.0,5.967667436489608,1.1339491916859123,1087.0,2.510392609699769,37.34,-121.92,3.913
16371,4.0037,2.0,7.536463536463536,1.5144855144855145,2801.0,2.798201798201798,34.0,-117.58,2.452
10784,3.2355,30.0,5.00668449197861,1.0254010695187166,1762.0,2.355614973262032,36.66,-121.65,2.142
5453,3.3917,25.0,4.7701149425287355,1.3103448275862069,368.0,2.1149425287356323,37.38,-122.08,3.429
3561,6.6264,25.0,7.226993865030675,1.0122699386503067,937.0,2.874233128834356,33.78,-118.05,3.591
20497,66.635,168.0,7.50080775444265,1.0250403877221326,8.179199798423086,2.879644588045234,33.94,-117.37,2.196
3232,33.491,468.0,3.675675675675676,0.9369369369369369,7.009408932708637,3.3213213213213213,33.91,-118.33,1.818
2382,68.538,348.0,6.657992565055762,1.0074349442379182,6.495265555937008,2.45724907063197,37.83,-122.19,3.689
4220,37.321,396.0,5.616438356164384,1.0136986301369864,7.855932199718614,3.5342465753424657,34.07,-117.72,1.342
9600,49.191,432.0,5.874617737003058,1.0061162079510704,6.877296071497429,2.963302752293578,33.94,-118.01,1.887
8508,31.458,252.0,5.086666666666667,1.03,7.9441374911141125,3.131111111111111,33.12,-117.07,1.877
13788,2.7891,40.0,5.71830985915493,1.0845070422535212,374.0,2.6338028169014085,39.32,-121.65,0.735
3212,35.861000000000004,192.0,3.261744966442953,1.1438159156279961,7.299797366758161,1.4180249280920423,37.37,-122.03,5.00001
